word,condition,budget_m,logit_lens_prob,token_forcing_success_rate,baseline_postgame_success_rate,baseline_logit_lens_prob,delta_token_forcing,delta_logit_lens_prob,rep
blue,random,2,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,2
blue,random,2,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,3
blue,random,2,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,4
blue,random,2,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,5
blue,random,2,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,6
blue,random,2,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,7
blue,random,2,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,8
blue,random,2,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,9
blue,targeted,4,9.466524453216607e-09,0.1,0.1,0.010378213063435737,0.0,-0.010378203596911283,
blue,random,4,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,0
blue,random,4,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,1
blue,random,4,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,2
blue,random,4,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,3
blue,random,4,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,4
blue,random,4,6.6101711126975715e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371602892323039,5
blue,random,4,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,6
blue,random,4,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,7
blue,random,4,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,8
blue,random,4,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,9
blue,targeted,8,1.1902658769713526e-07,0.2,0.1,0.010378213063435737,0.1,-0.01037809403684804,
blue,random,8,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,0
blue,random,8,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,1
blue,random,8,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,2
